# BUSCO version is: 5.8.0 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
19731at4891	Complete	h1tg000016l_path	573377	572265	-	374.2	286	https://www.orthodb.org/v10?query=19731at4891	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
19756at4891	Complete	h1tg000013l_path	113705	116815	+	498.5	600	https://www.orthodb.org/v10?query=19756at4891	MMS19, C-terminal
19758at4891	Complete	h1tg000009l_path	257988	257131	-	453.3	238	https://www.orthodb.org/v10?query=19758at4891	Inorganic pyrophosphatase
19774at4891	Complete	h1tg000002l_path	1129722	1130813	+	489.1	250	https://www.orthodb.org/v10?query=19774at4891	GPI-anchor transamidase
19777at4891	Complete	h1tg000013l_path	55183	56190	+	293.9	216	https://www.orthodb.org/v10?query=19777at4891	Serine/threonine-protein phosphatase 2A activator
19827at4891	Complete	h1tg000007l_path	504515	503976	-	289.6	172	https://www.orthodb.org/v10?query=19827at4891	Ribose-5-phosphate isomerase
19842at4891	Missing
19854at4891	Complete	h1tg000007l_path	881527	882795	+	275.5	254	https://www.orthodb.org/v10?query=19854at4891	RGS domain
19858at4891	Missing
19942at4891	Complete	h1tg000012l_path	984363	982579	-	530.0	328	https://www.orthodb.org/v10?query=19942at4891	Transcription factor TFIIB
19965at4891	Complete	h1tg000002l_path	612047	613222	+	461.5	272	https://www.orthodb.org/v10?query=19965at4891	25S rRNA (Adenine(645)-N(1))-methyltransferase
19967at4891	Complete	h1tg000005l_path	512827	514125	+	394.3	272	https://www.orthodb.org/v10?query=19967at4891	Winged helix-like DNA-binding domain superfamily
19999at4891	Complete	h1tg000009l_path	444672	443808	-	202.8	189	https://www.orthodb.org/v10?query=19999at4891	Hsp70 nucleotide exchange factor FES1
20072at4891	Missing
20074at4891	Complete	h1tg000002l_path	967797	966592	-	237.7	269	https://www.orthodb.org/v10?query=20074at4891	Rmd5
20087at4891	Complete	h1tg000013l_path	313061	314014	+	387.0	222	https://www.orthodb.org/v10?query=20087at4891	DNA-directed RNA polymerase, insert domain
20141at4891	Complete	h1tg000012l_path	292320	293183	+	393.4	239	https://www.orthodb.org/v10?query=20141at4891	Nuclear protein SNF4
20145at4891	Complete	h1tg000012l_path	693751	694596	+	289.4	209	https://www.orthodb.org/v10?query=20145at4891	Rhomboid-domain-containing protein
20158at4891	Complete	h1tg000007l_path	323296	322163	-	337.1	262	https://www.orthodb.org/v10?query=20158at4891	Palmitoyltransferase
20167at4891	Complete	h1tg000002l_path	853975	852749	-	202.6	250	https://www.orthodb.org/v10?query=20167at4891	SET domain
20170at4891	Complete	h1tg000002l_path	1356889	1358193	+	607.2	350	https://www.orthodb.org/v10?query=20170at4891	Transcriptional adapter 2
20173at4891	Complete	h1tg000014l_path	272388	269978	-	567.3	505	https://www.orthodb.org/v10?query=20173at4891	tRNA ligase
20191at4891	Complete	h1tg000002l_path	440053	440871	+	290.0	201	https://www.orthodb.org/v10?query=20191at4891	PPM-type phosphatase domain
20197at4891	Complete	h1tg000004l_path	147524	148459	+	422.8	242	https://www.orthodb.org/v10?query=20197at4891	Ubiquinol-cytochrome c chaperone, CBP3
20201at4891	Complete	h1tg000002l_path	1003548	1002583	-	281.8	230	https://www.orthodb.org/v10?query=20201at4891	Probable cytosolic iron-sulfur protein assembly protein 1
20202at4891	Complete	h1tg000014l_path	623447	624448	+	399.9	273	https://www.orthodb.org/v10?query=20202at4891	Adenosine kinase
20206at4891	Complete	h1tg000005l_path	250015	248882	-	224.6	200	https://www.orthodb.org/v10?query=20206at4891	Protein phosphatase methylesterase 1
20242at4891	Complete	h1tg000017l_path	668287	669441	+	500.5	307	https://www.orthodb.org/v10?query=20242at4891	Mitochondrial import receptor subunit TOM40
20260at4891	Complete	h1tg000007l_path	187017	186145	-	410.9	237	https://www.orthodb.org/v10?query=20260at4891	Ribosome biogenesis protein BRX1
20285at4891	Complete	h1tg000002l_path	286509	285508	-	465.5	288	https://www.orthodb.org/v10?query=20285at4891	Winged helix DNA-binding domain superfamily
20323at4891	Complete	h1tg000014l_path	573824	575016	+	305.1	234	https://www.orthodb.org/v10?query=20323at4891	Putative glycosyltransferase HOC1
20333at4891	Complete	h1tg000017l_path	835878	834397	-	303.2	275	https://www.orthodb.org/v10?query=20333at4891	tRNA A64-2'-O-ribosylphosphate transferase
20367at4891	Complete	h1tg000002l_path	1184809	1185948	+	346.8	254	https://www.orthodb.org/v10?query=20367at4891	Anthranilate phosphoribosyltransferase
20375at4891	Complete	h1tg000009l_path	297622	296414	-	490.0	311	https://www.orthodb.org/v10?query=20375at4891	Phosphatidate cytidylyltransferase
20382at4891	Complete	h1tg000016l_path	68679	70475	+	240.3	301	https://www.orthodb.org/v10?query=20382at4891	Polynucleotide 5'-hydroxyl-kinase GRC3
20394at4891	Complete	h1tg000015l_path	489909	488995	-	403.0	247	https://www.orthodb.org/v10?query=20394at4891	Translation initiation factor eIF-2B subunit alpha
20461at4891	Complete	h1tg000014l_path	262504	261035	-	373.4	303	https://www.orthodb.org/v10?query=20461at4891	GPI-anchored wall transfer protein
20464at4891	Complete	h1tg000002l_path	276691	275321	-	506.8	340	https://www.orthodb.org/v10?query=20464at4891	Nucleotide-diphospho-sugar transferase
20532at4891	Complete	h1tg000010l_path	105570	104644	-	452.0	243	https://www.orthodb.org/v10?query=20532at4891	Acetolactate synthase, small subunit
20539at4891	Complete	h1tg000016l_path	719617	718520	-	436.3	285	https://www.orthodb.org/v10?query=20539at4891	Translation initiation factor eIF-2B subunit beta
20594at4891	Missing
20595at4891	Complete	h1tg000017l_path	901853	902893	+	352.3	262	https://www.orthodb.org/v10?query=20595at4891	NAD(P)-binding protein
20606at4891	Complete	h1tg000018l_path	507054	505828	-	507.8	316	https://www.orthodb.org/v10?query=20606at4891	Heat shock protein DnaJ, cysteine-rich domain
20608at4891	Complete	h1tg000007l_path	233926	232745	-	292.5	240	https://www.orthodb.org/v10?query=20608at4891	S-adenosylmethionine decarboxylase
20734at4891	Complete	h1tg000016l_path	958182	957025	-	328.5	246	https://www.orthodb.org/v10?query=20734at4891	Cell division control protein 73, C-terminal
20735at4891	Complete	h1tg000005l_path	211284	212339	+	166.0	211	https://www.orthodb.org/v10?query=20735at4891	Ribosomal protein L1
20748at4891	Complete	h1tg000003l_path	249772	248975	-	296.9	197	https://www.orthodb.org/v10?query=20748at4891	Proteasome subunit beta
20755at4891	Complete	h1tg000007l_path	139290	138454	-	317.0	226	https://www.orthodb.org/v10?query=20755at4891	Ubiquinone biosynthesis O-methyltransferase, mitochondrial
20766at4891	Complete	h1tg000012l_path	513385	514505	+	500.3	289	https://www.orthodb.org/v10?query=20766at4891	Pyridoxal phosphate-dependent enzyme, beta subunit
20778at4891	Complete	h1tg000015l_path	329709	328396	-	329.5	258	https://www.orthodb.org/v10?query=20778at4891	Zinc finger, CCHC-type
20859at4891	Complete	h1tg000005l_path	281881	282756	+	425.2	253	https://www.orthodb.org/v10?query=20859at4891	Ribosome production factor 1
20893at4891	Complete	h1tg000016l_path	175201	176700	+	281.3	268	https://www.orthodb.org/v10?query=20893at4891	Histone methyltransferase complex subunit ASH2
20912at4891	Complete	h1tg000016l_path	397963	395918	-	351.0	428	https://www.orthodb.org/v10?query=20912at4891	Cullin homology domain
20921at4891	Complete	h1tg000003l_path	153395	154312	+	439.7	230	https://www.orthodb.org/v10?query=20921at4891	MPN domain
20960at4891	Complete	h1tg000017l_path	751782	752705	+	484.8	258	https://www.orthodb.org/v10?query=20960at4891	mitochondrial carrier
20998at4891	Complete	h1tg000014l_path	335771	336907	+	350.1	237	https://www.orthodb.org/v10?query=20998at4891	Vacuolar protein sorting-associated protein 26
21019at4891	Complete	h1tg000007l_path	722096	720969	-	301.7	270	https://www.orthodb.org/v10?query=21019at4891	RNA methyltransferase
21022at4891	Complete	h1tg000018l_path	318707	317931	-	248.3	178	https://www.orthodb.org/v10?query=21022at4891	Fumarylacetoacetase-like, C-terminal
21024at4891	Missing
21089at4891	Missing
21145at4891	Complete	h1tg000009l_path	549724	550848	+	355.5	281	https://www.orthodb.org/v10?query=21145at4891	Tetratricopeptide repeat
21150at4891	Duplicated	h1tg000005l_path	106561	107820	+	491.8	299	https://www.orthodb.org/v10?query=21150at4891	Oxysterol-binding protein
21150at4891	Duplicated	h1tg000015l_path	445647	446942	+	478.4	298	https://www.orthodb.org/v10?query=21150at4891	Oxysterol-binding protein
21155at4891	Complete	h1tg000007l_path	252932	251556	-	302.9	259	https://www.orthodb.org/v10?query=21155at4891	RNA-binding domain superfamily
21160at4891	Complete	h1tg000018l_path	602878	604206	+	338.5	237	https://www.orthodb.org/v10?query=21160at4891	RNA recognition motif domain
21169at4891	Complete	h1tg000002l_path	294872	293514	-	264.8	263	https://www.orthodb.org/v10?query=21169at4891	UBX domain
21182at4891	Fragmented	h1tg000007l_path	832240	831599	-	285.6	177	https://www.orthodb.org/v10?query=21182at4891	Probable mitochondrial transport protein
21192at4891	Fragmented	h1tg000012l_path	1007294	1006581	-	184.3	133	https://www.orthodb.org/v10?query=21192at4891	Mitochondrial carrier
21227at4891	Complete	h1tg000017l_path	50864	50049	-	391.0	225	https://www.orthodb.org/v10?query=21227at4891	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
21248at4891	Complete	h1tg000002l_path	394067	392844	-	375.0	284	https://www.orthodb.org/v10?query=21248at4891	5-methylaminomethyl-2-thiouridylate- methyltransferase
21253at4891	Complete	h1tg000011l_path	279516	278197	-	428.6	314	https://www.orthodb.org/v10?query=21253at4891	3-oxoacyl-
21260at4891	Complete	h1tg000013l_path	193626	195083	+	343.4	296	https://www.orthodb.org/v10?query=21260at4891	Protein ICE2
21277at4891	Complete	h1tg000002l_path	847688	846036	-	332.9	312	https://www.orthodb.org/v10?query=21277at4891	p-loop containing nucleoside triphosphate hydrolase protein
21297at4891	Complete	h1tg000007l_path	380155	381156	+	206.8	237	https://www.orthodb.org/v10?query=21297at4891	WD40 repeat
21312at4891	Complete	h1tg000002l_path	1251021	1252466	+	576.8	332	https://www.orthodb.org/v10?query=21312at4891	SH3 domain
21346at4891	Missing
21370at4891	Complete	h1tg000012l_path	276432	274969	-	204.4	256	https://www.orthodb.org/v10?query=21370at4891	Vacuolar fusion protein MON1
21396at4891	Missing
21428at4891	Missing
21431at4891	Complete	h1tg000014l_path	104350	102290	-	588.8	447	https://www.orthodb.org/v10?query=21431at4891	Histone-lysine N-methyltransferase
21450at4891	Complete	h1tg000009l_path	527958	526954	-	186.9	175	https://www.orthodb.org/v10?query=21450at4891	25S rRNA adenine-N(1) methyltransferase
21465at4891	Complete	h1tg000018l_path	485578	486447	+	442.8	253	https://www.orthodb.org/v10?query=21465at4891	U3 small nucleolar ribonucleoprotein IMP4
21467at4891	Complete	h1tg000017l_path	464633	463746	-	342.5	232	https://www.orthodb.org/v10?query=21467at4891	Glucose-6-phosphate 1-epimerase
21470at4891	Complete	h1tg000017l_path	386783	385869	-	259.9	213	https://www.orthodb.org/v10?query=21470at4891	Rab-GTPase-TBC domain
21506at4891	Complete	h1tg000012l_path	1046855	1048540	+	269.2	331	https://www.orthodb.org/v10?query=21506at4891	MIF4G-like domain superfamily
21513at4891	Missing
21530at4891	Complete	h1tg000016l_path	502294	501395	-	446.3	247	https://www.orthodb.org/v10?query=21530at4891	Diphthine synthase
21543at4891	Missing
21550at4891	Complete	h1tg000015l_path	562566	561070	-	198.0	197	https://www.orthodb.org/v10?query=21550at4891	Protein LAS1
21579at4891	Complete	h1tg000014l_path	452269	453279	+	274.8	235	https://www.orthodb.org/v10?query=21579at4891	MEMO1 family
21583at4891	Complete	h1tg000016l_path	337356	336394	-	190.9	182	https://www.orthodb.org/v10?query=21583at4891	Putative SCF ubiquitin ligase complex subunit
21590at4891	Complete	h1tg000002l_path	1478076	1479167	+	265.3	245	https://www.orthodb.org/v10?query=21590at4891	GRASP55/65
21604at4891	Complete	h1tg000017l_path	320704	319223	-	424.8	363	https://www.orthodb.org/v10?query=21604at4891	tRNA modification GTPase MnmE
21612at4891	Complete	h1tg000011l_path	182516	184126	+	234.4	283	https://www.orthodb.org/v10?query=21612at4891	Protoporphyrinogen oxidase
21615at4891	Complete	h1tg000003l_path	80290	79484	-	235.4	168	https://www.orthodb.org/v10?query=21615at4891	P-loop containing nucleoside triphosphate hydrolase protein
21621at4891	Complete	h1tg000016l_path	576989	577954	+	401.8	241	https://www.orthodb.org/v10?query=21621at4891	Protein CCC1
21629at4891	Complete	h1tg000002l_path	131783	130878	-	166.4	135	https://www.orthodb.org/v10?query=21629at4891	Protein of unknown function DUF2343
21634at4891	Complete	h1tg000012l_path	307622	308737	+	334.0	259	https://www.orthodb.org/v10?query=21634at4891	nucleic acid-binding protein
21678at4891	Complete	h1tg000017l_path	666728	665643	-	234.4	177	https://www.orthodb.org/v10?query=21678at4891	XPA
21707at4891	Complete	h1tg000002l_path	397655	399235	+	240.6	291	https://www.orthodb.org/v10?query=21707at4891	Zinc finger C2H2-type
21711at4891	Fragmented	h1tg000012l_path	585213	585959	+	144.0	127	https://www.orthodb.org/v10?query=21711at4891	mitochondrial matrix Mmp37
21732at4891	Complete	h1tg000002l_path	1499110	1500162	+	336.7	238	https://www.orthodb.org/v10?query=21732at4891	Pantothenate kinase
21752at4891	Complete	h1tg000007l_path	632169	631387	-	451.0	226	https://www.orthodb.org/v10?query=21752at4891	Proteasome, subunit alpha/beta
21766at4891	Complete	h1tg000012l_path	953513	952602	-	493.7	238	https://www.orthodb.org/v10?query=21766at4891	Prohibitin-2
21808at4891	Fragmented	h1tg000018l_path	447580	448815	+	280.2	244	https://www.orthodb.org/v10?query=21808at4891	Actin patch protein 1
21825at4891	Complete	h1tg000009l_path	159619	158738	-	357.8	217	https://www.orthodb.org/v10?query=21825at4891	GTP cyclohydrolase II
21866at4891	Complete	h1tg000018l_path	44246	43392	-	360.9	250	https://www.orthodb.org/v10?query=21866at4891	ATP11
21910at4891	Complete	h1tg000016l_path	523764	524520	+	397.2	198	https://www.orthodb.org/v10?query=21910at4891	Ribosomal RNA small subunit methyltransferase NEP1
21922at4891	Complete	h1tg000002l_path	427482	428462	+	464.2	218	https://www.orthodb.org/v10?query=21922at4891	rRNA 2'-O-methyltransferase fibrillarin
21940at4891	Complete	h1tg000007l_path	720471	719158	-	277.8	309	https://www.orthodb.org/v10?query=21940at4891	Similar to Saccharomyces cerevisiae YOR198C BFR1 Component of mRNP complexes associated with polyribosomes
21962at4891	Complete	h1tg000012l_path	1058797	1057859	-	404.9	249	https://www.orthodb.org/v10?query=21962at4891	Glycoside hydrolase family 17 protein
21977at4891	Complete	h1tg000007l_path	212541	214022	+	389.8	252	https://www.orthodb.org/v10?query=21977at4891	Ribose-phosphate pyrophosphokinase
21981at4891	Complete	h1tg000017l_path	494822	496102	+	291.4	268	https://www.orthodb.org/v10?query=21981at4891	Dihydrofolate synthetase
21992at4891	Fragmented	h1tg000018l_path	258061	257336	-	76.3	105	https://www.orthodb.org/v10?query=21992at4891	Histone chaperone RTT106
21996at4891	Duplicated	h1tg000002l_path	1009056	1009880	+	209.9	183	https://www.orthodb.org/v10?query=21996at4891	Hydroxyacylglutathione hydrolase
21996at4891	Duplicated	h1tg000007l_path	407476	408321	+	212.3	174	https://www.orthodb.org/v10?query=21996at4891	Hydroxyacylglutathione hydrolase
22023at4891	Complete	h1tg000009l_path	558617	559657	+	435.5	263	https://www.orthodb.org/v10?query=22023at4891	Very-long-chain 3-oxoacyl-CoA reductase
22040at4891	Complete	h1tg000018l_path	622328	621258	-	336.8	301	https://www.orthodb.org/v10?query=22040at4891	Ribosomal protein L27
22073at4891	Fragmented	h1tg000005l_path	235086	234508	-	274.7	137	https://www.orthodb.org/v10?query=22073at4891	K Homology domain, type 1
22093at4891	Complete	h1tg000017l_path	855840	854467	-	387.1	306	https://www.orthodb.org/v10?query=22093at4891	Amidase
22104at4891	Duplicated	h1tg000007l_path	878961	881198	+	521.4	456	https://www.orthodb.org/v10?query=22104at4891	Chaps-domain-containing protein
22104at4891	Duplicated	h1tg000017l_path	743559	745725	+	486.4	453	https://www.orthodb.org/v10?query=22104at4891	Chaps-domain-containing protein
22146at4891	Complete	h1tg000009l_path	315576	316505	+	406.6	249	https://www.orthodb.org/v10?query=22146at4891	ATP synthase subunit gamma
22190at4891	Complete	h1tg000015l_path	208356	210182	+	429.9	325	https://www.orthodb.org/v10?query=22190at4891	RNA polymerase I-specific transcription initiation factor RRN3
22221at4891	Complete	h1tg000009l_path	202131	203285	+	132.5	117	https://www.orthodb.org/v10?query=22221at4891	Formyl transferase, N-terminal
22230at4891	Complete	h1tg000014l_path	449158	450498	+	265.2	260	https://www.orthodb.org/v10?query=22230at4891	DNA polymerase alpha/epsilon, subunit B
22236at4891	Complete	h1tg000007l_path	1015364	1013796	-	326.0	292	https://www.orthodb.org/v10?query=22236at4891	Phosphodiesterase
22266at4891	Complete	h1tg000015l_path	168880	167667	-	286.3	226	https://www.orthodb.org/v10?query=22266at4891	Lariat debranching enzyme
22293at4891	Complete	h1tg000018l_path	518798	517950	-	308.5	238	https://www.orthodb.org/v10?query=22293at4891	Porin domain superfamily
22298at4891	Complete	h1tg000009l_path	125284	126132	+	274.5	225	https://www.orthodb.org/v10?query=22298at4891	NSF attachment protein
22304at4891	Complete	h1tg000002l_path	104556	103657	-	470.9	256	https://www.orthodb.org/v10?query=22304at4891	Mitochondrial carrier
22313at4891	Complete	h1tg000015l_path	217406	218371	+	414.3	250	https://www.orthodb.org/v10?query=22313at4891	mitochondrial carrier
22335at4891	Complete	h1tg000016l_path	68259	66778	-	119.6	107	https://www.orthodb.org/v10?query=22335at4891	Pre-mRNA-splicing factor 19
22342at4891	Complete	h1tg000012l_path	750311	748170	-	205.6	327	https://www.orthodb.org/v10?query=22342at4891	tRNA binding
22345at4891	Missing
22352at4891	Complete	h1tg000012l_path	59324	62053	+	449.0	546	https://www.orthodb.org/v10?query=22352at4891	Exocyst complex component SEC15
22375at4891	Complete	h1tg000012l_path	1004024	1002627	-	445.4	348	https://www.orthodb.org/v10?query=22375at4891	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial
22380at4891	Complete	h1tg000012l_path	303569	301911	-	437.3	408	https://www.orthodb.org/v10?query=22380at4891	Ubiquitin system component Cue
22393at4891	Missing
22405at4891	Complete	h1tg000010l_path	118367	117438	-	443.8	265	https://www.orthodb.org/v10?query=22405at4891	Septin
22419at4891	Complete	h1tg000014l_path	84153	85310	+	302.1	272	https://www.orthodb.org/v10?query=22419at4891	Glycosyltransferase family 34 protein
22429at4891	Fragmented	h1tg000003l_path	164977	166287	+	318.4	271	https://www.orthodb.org/v10?query=22429at4891	Ubiquitin specific protease, conserved site
22443at4891	Complete	h1tg000014l_path	578013	577192	-	479.6	247	https://www.orthodb.org/v10?query=22443at4891	Mitochondrial phosphate carrier protein
22450at4891	Duplicated	h1tg000012l_path	77105	78097	+	450.7	267	https://www.orthodb.org/v10?query=22450at4891	GDP-mannose transporter
22450at4891	Duplicated	h1tg000011l_path	229364	228411	-	440.2	267	https://www.orthodb.org/v10?query=22450at4891	GDP-mannose transporter
22513at4891	Complete	h1tg000013l_path	204662	203615	-	353.5	231	https://www.orthodb.org/v10?query=22513at4891	similar to Saccharomyces cerevisiae YIL083C CAB2 Probable phosphopantothenoylcysteine synthetase (PPCS)
22516at4891	Complete	h1tg000012l_path	590026	591108	+	367.3	247	https://www.orthodb.org/v10?query=22516at4891	Ubiquitin fusion degradation protein 1
22532at4891	Complete	h1tg000014l_path	345861	347117	+	126.5	215	https://www.orthodb.org/v10?query=22532at4891	Snf7 family
22538at4891	Missing
22615at4891	Complete	h1tg000004l_path	121176	120223	-	341.0	211	https://www.orthodb.org/v10?query=22615at4891	Dolichyl-phosphate beta-glucosyltransferase
22625at4891	Complete	h1tg000002l_path	1056649	1057581	+	395.9	236	https://www.orthodb.org/v10?query=22625at4891	Sphingolipid C4-hydroxylase SUR2
22637at4891	Missing
22645at4891	Complete	h1tg000018l_path	369924	368437	-	427.2	300	https://www.orthodb.org/v10?query=22645at4891	RNA-binding S4 domain
22775at4891	Complete	h1tg000009l_path	711474	712613	+	321.2	261	https://www.orthodb.org/v10?query=22775at4891	WD40/YVTN repeat-like-containing domain superfamily
22807at4891	Missing
22819at4891	Complete	h1tg000002l_path	1222970	1221936	-	391.4	235	https://www.orthodb.org/v10?query=22819at4891	Golgi phosphoprotein 3-like
22821at4891	Complete	h1tg000015l_path	165988	164977	-	262.9	218	https://www.orthodb.org/v10?query=22821at4891	ATP-dependent (S)-NAD(P)H-hydrate dehydratase
22833at4891	Complete	h1tg000007l_path	432602	433786	+	195.9	228	https://www.orthodb.org/v10?query=22833at4891	SGS domain
22851at4891	Complete	h1tg000018l_path	222391	220628	-	406.0	359	https://www.orthodb.org/v10?query=22851at4891	Zinc finger C2H2-type
22859at4891	Complete	h1tg000009l_path	141261	141983	+	337.1	184	https://www.orthodb.org/v10?query=22859at4891	Proteasome, subunit alpha/beta
22870at4891	Complete	h1tg000016l_path	830452	829595	-	321.6	211	https://www.orthodb.org/v10?query=22870at4891	Carbon-nitrogen hydrolase
22884at4891	Complete	h1tg000014l_path	690371	689295	-	505.7	310	https://www.orthodb.org/v10?query=22884at4891	Homoserine dehydrogenase
22920at4891	Missing
22930at4891	Missing
23023at4891	Missing
23029at4891	Complete	h1tg000011l_path	116094	116885	+	419.1	237	https://www.orthodb.org/v10?query=23029at4891	Orotidine 5'-phosphate decarboxylase
23053at4891	Complete	h1tg000007l_path	554641	553595	-	265.8	282	https://www.orthodb.org/v10?query=23053at4891	Leo1-like protein
23077at4891	Complete	h1tg000016l_path	1014615	1015532	+	173.1	179	https://www.orthodb.org/v10?query=23077at4891	Ribosomal protein L47, mitochondrial
23089at4891	Missing
23143at4891	Missing
23175at4891	Missing
23197at4891	Complete	h1tg000007l_path	206172	205039	-	133.6	206	https://www.orthodb.org/v10?query=23197at4891	inositol-1,4,5-trisphosphate 5-phosphatase, putative
23222at4891	Complete	h1tg000003l_path	44370	43609	-	382.2	218	https://www.orthodb.org/v10?query=23222at4891	Phosphomannomutase
23226at4891	Complete	h1tg000016l_path	53937	53146	-	407.7	206	https://www.orthodb.org/v10?query=23226at4891	Succinate dehydrogenase 
23232at4891	Complete	h1tg000007l_path	960657	959740	-	204.6	159	https://www.orthodb.org/v10?query=23232at4891	RNA polymerase Rpb7, N-terminal
23253at4891	Complete	h1tg000012l_path	300151	301497	+	278.3	303	https://www.orthodb.org/v10?query=23253at4891	WD40/YVTN repeat-like-containing domain superfamily
23265at4891	Complete	h1tg000004l_path	130211	132274	+	437.7	324	https://www.orthodb.org/v10?query=23265at4891	Uncharacterised protein family UPF0061
23266at4891	Complete	h1tg000002l_path	1257680	1255812	-	674.7	451	https://www.orthodb.org/v10?query=23266at4891	Ubiquitin-activating enzyme
23312at4891	Complete	h1tg000005l_path	369800	368631	-	466.8	288	https://www.orthodb.org/v10?query=23312at4891	putative metallocarboxypeptidase ECM14
23339at4891	Complete	h1tg000015l_path	473582	471957	-	348.6	340	https://www.orthodb.org/v10?query=23339at4891	RBR-type E3 ubiquitin transferase
23340at4891	Missing
23345at4891	Complete	h1tg000015l_path	291655	292806	+	342.8	289	https://www.orthodb.org/v10?query=23345at4891	Protein of unknown function DUF4448
23351at4891	Complete	h1tg000009l_path	121848	120119	-	381.8	251	https://www.orthodb.org/v10?query=23351at4891	Histone acetyltransferase
23355at4891	Complete	h1tg000017l_path	847809	848861	+	146.1	167	https://www.orthodb.org/v10?query=23355at4891	Aminotransferase class IV
23357at4891	Complete	h1tg000013l_path	235490	233094	-	456.7	546	https://www.orthodb.org/v10?query=23357at4891	Exocyst complex component EXOC3/Sec6
23379at4891	Complete	h1tg000015l_path	521993	521190	-	257.9	182	https://www.orthodb.org/v10?query=23379at4891	Histidine phosphatase superfamily
23380at4891	Complete	h1tg000012l_path	999232	998453	-	454.4	224	https://www.orthodb.org/v10?query=23380at4891	Proteasome endopeptidase complex
23386at4891	Complete	h1tg000013l_path	406098	405037	-	232.3	207	https://www.orthodb.org/v10?query=23386at4891	Dual specificity phosphatase
23392at4891	Complete	h1tg000007l_path	493855	494880	+	351.7	226	https://www.orthodb.org/v10?query=23392at4891	Zinc finger, CCCH-type
23410at4891	Complete	h1tg000007l_path	281796	280573	-	297.2	263	https://www.orthodb.org/v10?query=23410at4891	Programmed cell death protein 2, C-terminal
23507at4891	Complete	h1tg000015l_path	96786	98165	+	472.7	310	https://www.orthodb.org/v10?query=23507at4891	Ornithine decarboxylase
23560at4891	Complete	h1tg000017l_path	298641	300209	+	151.8	262	https://www.orthodb.org/v10?query=23560at4891	Bud22 domain
23588at4891	Complete	h1tg000002l_path	907430	909432	+	326.3	441	https://www.orthodb.org/v10?query=23588at4891	Glucosidase 2 subunit beta
23590at4891	Complete	h1tg000016l_path	973538	975622	+	122.0	264	https://www.orthodb.org/v10?query=23590at4891	G-patch domain
23591at4891	Complete	h1tg000007l_path	255622	256374	+	340.6	184	https://www.orthodb.org/v10?query=23591at4891	Proteasome endopeptidase complex
23635at4891	Complete	h1tg000013l_path	349305	350096	+	351.9	203	https://www.orthodb.org/v10?query=23635at4891	Cytosolic Fe-S cluster assembly factor CFD1
23699at4891	Complete	h1tg000016l_path	364267	365460	+	241.0	210	https://www.orthodb.org/v10?query=23699at4891	ribonuclease H-like protein
23723at4891	Complete	h1tg000012l_path	911660	910893	-	272.5	203	https://www.orthodb.org/v10?query=23723at4891	Electron transfer flavoprotein, beta subunit
23739at4891	Complete	h1tg000015l_path	421434	420427	-	81.5	109	https://www.orthodb.org/v10?query=23739at4891	Ribonuclease H-like protein
23741at4891	Complete	h1tg000016l_path	341966	342997	+	442.8	294	https://www.orthodb.org/v10?query=23741at4891	3-keto-steroid reductase
23747at4891	Complete	h1tg000010l_path	233985	235196	+	211.7	191	https://www.orthodb.org/v10?query=23747at4891	Zinc finger, RING-type
23750at4891	Complete	h1tg000009l_path	116792	115594	-	264.9	229	https://www.orthodb.org/v10?query=23750at4891	Deoxyribonuclease Tat-D
23784at4891	Complete	h1tg000007l_path	338920	337985	-	323.2	174	https://www.orthodb.org/v10?query=23784at4891	Ribosome biogenesis protein
23839at4891	Complete	h1tg000009l_path	111449	112714	+	256.4	202	https://www.orthodb.org/v10?query=23839at4891	SEP domain
23884at4891	Complete	h1tg000013l_path	77283	76357	-	314.7	216	https://www.orthodb.org/v10?query=23884at4891	Pantoate-beta-alanine ligase
23894at4891	Complete	h1tg000011l_path	484200	483196	-	368.2	257	https://www.orthodb.org/v10?query=23894at4891	metal-dependent protein hydrolase
23912at4891	Complete	h1tg000012l_path	761614	762384	+	375.2	202	https://www.orthodb.org/v10?query=23912at4891	Proteasome endopeptidase complex
23913at4891	Complete	h1tg000011l_path	195330	196427	+	457.1	267	https://www.orthodb.org/v10?query=23913at4891	Guanine nucleotide binding protein, alpha subunit
23956at4891	Complete	h1tg000016l_path	381063	381905	+	330.7	214	https://www.orthodb.org/v10?query=23956at4891	Zinc finger, CCHC-type
23964at4891	Complete	h1tg000012l_path	238283	236499	-	351.0	359	https://www.orthodb.org/v10?query=23964at4891	Mannosyltransferase
23973at4891	Complete	h1tg000007l_path	722439	723092	+	326.0	175	https://www.orthodb.org/v10?query=23973at4891	Imidazoleglycerol-phosphate dehydratase
23976at4891	Complete	h1tg000012l_path	1026482	1025100	-	361.2	194	https://www.orthodb.org/v10?query=23976at4891	GTP cyclohydrolase I
24034at4891	Complete	h1tg000002l_path	1259529	1260539	+	383.0	232	https://www.orthodb.org/v10?query=24034at4891	Protein SPT3
